relation1	relation2	percentage of overlapping predicted edges
DRUGBANK::carrier::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.011282249742002063
GNBR::A-::Compound:Gene	GNBR::Mp::Compound:Disease	0.011282249742002062
GNBR::Rg::Gene:Gene	Hetionet::CbG::Compound:Gene	0.011271929824561404
Hetionet::CcSE::Compound:Side Effect	STRING::INHIBITION::Gene:Gene	0.011271929824561402
GNBR::L::Gene:Disease	GNBR::H::Gene:Gene	0.011259029927760577
GNBR::Pr::Compound:Disease	Hetionet::GiG::Gene:Gene	0.011259029927760577
GNBR::E::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.011259029927760575
DRUGBANK::treats::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.011244778613199663
bioarx::DrugHumGen:Compound:Gene	DGIDB::ANTAGONIST::Gene:Compound	0.011242690058479532
Hetionet::DdG::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.011228070175438594
GNBR::Sa::Compound:Disease	Hetionet::DdG::Disease:Gene	0.011228070175438592
GNBR::J::Compound:Disease	GNBR::Rg::Gene:Gene	0.01122377020983832
DRUGBANK::target::Compound:Gene	GNBR::G::Gene:Disease	0.01122377020983832
bioarx::DrugVirGen:Compound:Gene	GNBR::E::Gene:Gene	0.01122377020983832
Hetionet::GpMF::Gene:Molecular Function	INTACT::ASSOCIATION::Compound:Gene	0.011223770209838318
Hetionet::DlA::Disease:Anatomy	Hetionet::Gr>G::Gene:Gene	0.01121345029239766
DRUGBANK::treats::Compound:Disease	GNBR::G::Gene:Disease	0.01121345029239766
DGIDB::BINDER::Gene:Compound	Hetionet::DuG::Disease:Gene	0.01121345029239766
Hetionet::CrC::Compound:Compound	Hetionet::GcG::Gene:Gene	0.011200550395596833
Hetionet::AdG::Anatomy:Gene	Hetionet::Gr>G::Gene:Gene	0.011190230478156175
GNBR::Rg::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.011190230478156175
GNBR::J::Compound:Disease	GNBR::X::Gene:Disease	0.011165290677674578
GNBR::K::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.011165290677674576
GNBR::J::Gene:Disease	Hetionet::DdG::Disease:Gene	0.011154970760233918
GNBR::U::Gene:Disease	Hetionet::GiG::Gene:Gene	0.011154970760233918
bioarx::DrugHumGen:Compound:Gene	Hetionet::CdG::Compound:Gene	0.011154970760233918
bioarx::DrugVirGen:Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.011154970760233916
GNBR::A+::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.011150670794633642
GNBR::Ud::Gene:Disease	GNBR::H::Gene:Gene	0.011142070863433091
DRUGBANK::carrier::Compound:Gene	GNBR::T::Compound:Disease	0.011131750945992431
DRUGBANK::x-atc::Compound:Atc	GNBR::J::Compound:Disease	0.011131750945992431
bioarx::DrugVirGen:Compound:Gene	GNBR::O::Compound:Gene	0.011131750945992431
bioarx::HumGenHumGen:Gene:Gene	GNBR::A-::Compound:Gene	0.011131750945992431
GNBR::E::Compound:Gene	GNBR::Pr::Compound:Disease	0.01113175094599243
Hetionet::AeG::Anatomy:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.011121431028551773
DGIDB::ANTAGONIST::Gene:Compound	STRING::OTHER::Gene:Gene	0.011121431028551771
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CbG::Compound:Gene	0.011113199665831243
bioarx::DrugHumGen:Compound:Gene	DGIDB::ANTIBODY::Gene:Compound	0.011113199665831243
GNBR::O::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.011100989653621234
Hetionet::GpBP::Gene:Biological Process	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.011096491228070176
GNBR::V+::Gene:Gene	Hetionet::DuG::Disease:Gene	0.011096491228070176
GNBR::Sa::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.011096491228070176
DRUGBANK::x-atc::Compound:Atc	GNBR::O::Compound:Gene	0.011096491228070174
DRUGBANK::enzyme::Compound:Gene	GNBR::E+::Gene:Gene	0.01109649122807017
DRUGBANK::target::Compound:Gene	GNBR::U::Gene:Disease	0.011092191262469901
INTACT::ASSOCIATION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.01107327141382869
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Sa::Compound:Disease	0.01107327141382869
DGIDB::BINDER::Gene:Compound	Hetionet::CpD::Compound:Disease	0.01107327141382869
GNBR::Pr::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.011073271413828687
DGIDB::ACTIVATOR::Gene:Compound	GNBR::J::Compound:Disease	0.011073271413828687
DGIDB::AGONIST::Gene:Compound	GNBR::Sa::Compound:Disease	0.011073271413828687
DRUGBANK::carrier::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.01106295149638803
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E::Gene:Gene	0.01106295149638803
DGIDB::ANTAGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.011054720133667501
DGIDB::BINDER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.011038011695906428
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GcG::Gene:Gene	0.011038011695906428
GNBR::E-::Compound:Gene	STRING::BINDING::Gene:Gene	0.011023391812865498
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	STRING::OTHER::Gene:Gene	0.011014791881664945
GNBR::Te::Gene:Disease	Hetionet::CdG::Compound:Gene	0.011014791881664945
bioarx::DrugVirGen:Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.011014791881664945
DRUGBANK::target::Compound:Gene	GNBR::C::Compound:Disease	0.011010491916064673
DGIDB::BINDER::Gene:Compound	Hetionet::DdG::Disease:Gene	0.011004471964224287
DGIDB::INHIBITOR::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.011004471964224287
Hetionet::GcG::Gene:Gene	Hetionet::GpCC::Gene:Cellular Component	0.011004471964224286
Hetionet::GiG::Gene:Gene	Hetionet::DaG::Disease:Gene	0.011004471964224286
GNBR::Pr::Compound:Disease	GNBR::Rg::Gene:Gene	0.011004471964224286
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CtD::Compound:Disease	0.011004471964224286
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.011004471964224286
GNBR::E-::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.010994152046783626
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::treats::Compound:Disease	0.010979532163742686
DGIDB::INHIBITOR::Gene:Compound	GNBR::T::Compound:Disease	0.010964912280701754
bioarx::DrugHumGen:Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.010964912280701754
Hetionet::DdG::Disease:Gene	STRING::INHIBITION::Gene:Gene	0.010945992432060543
Hetionet::DdG::Disease:Gene	STRING::CATALYSIS::Gene:Gene	0.010945992432060543
DRUGBANK::x-atc::Compound:Atc	GNBR::Pa::Compound:Disease	0.010945992432060543
GNBR::Te::Gene:Disease	Hetionet::CpD::Compound:Disease	0.01094599243206054
GNBR::Pr::Compound:Disease	GNBR::U::Gene:Disease	0.01094599243206054
GNBR::T::Compound:Disease	GNBR::Te::Gene:Disease	0.01094599243206054
DGIDB::ACTIVATOR::Gene:Compound	DRUGBANK::target::Compound:Gene	0.010941692466460269
GNBR::V+::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.010941692466460267
Hetionet::CcSE::Compound:Side Effect	STRING::EXPRESSION::Gene:Gene	0.010935672514619884
DRUGBANK::target::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.010904221337657869
DRUGBANK::target::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.010904221337657869
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.010887512899896801
GNBR::B::Compound:Gene	GNBR::T::Compound:Disease	0.010847953216374266
DRUGBANK::enzyme::Compound:Gene	GNBR::I::Gene:Gene	0.010835421888053467
GNBR::L::Gene:Disease	Hetionet::GcG::Gene:Gene	0.010829033367733054
GNBR::Pr::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.010829033367733054
DRUGBANK::x-atc::Compound:Atc	Hetionet::GpMF::Gene:Molecular Function	0.010824733402132782
bioarx::DrugVirGen:Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.010824733402132782
GNBR::E::Gene:Gene	Hetionet::CuG::Compound:Gene	0.01082473340213278
DRUGBANK::treats::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.01082473340213278
GNBR::B::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.010818713450292396
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::BINDING::Gene:Gene	0.010818713450292394
GNBR::Te::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.010818713450292394
GNBR::K::Compound:Gene	STRING::PTMOD::Gene:Gene	0.010787262273330385
Hetionet::CdG::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.010776942355889723
Hetionet::DuG::Disease:Gene	STRING::CATALYSIS::Gene:Gene	0.010770553835569312
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.010760233918128652
DGIDB::BLOCKER::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.010760233918128652
DGIDB::AGONIST::Gene:Compound	Hetionet::DrD::Disease:Disease	0.010760233918128652
GNBR::T::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.01076023391812865
Hetionet::CuG::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.01075593395252838
GNBR::O::Compound:Gene	GNBR::Q::Gene:Gene	0.010755933952528378
GNBR::K::Compound:Gene	GNBR::Q::Gene:Gene	0.010755933952528378
Hetionet::CbG::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.010745614035087718
DRUGBANK::carrier::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.010743034055727553
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Sa::Compound:Disease	0.010732714138286893
GNBR::H::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.010722394220846232
GNBR::E::Compound:Gene	STRING::PTMOD::Gene:Gene	0.010718462823725981
GNBR::T::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.010701952845915694
Hetionet::CpD::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.010701754385964908
GNBR::A-::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.010701754385964908
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DrD::Disease:Disease	0.010701754385964908
bioarx::VirGenHumGen:Gene:Gene	GNBR::Sa::Compound:Disease	0.010701754385964908
GNBR::in_tax::Gene:Tax	Hetionet::GiG::Gene:Gene	0.010697454420364636
GNBR::Sa::Compound:Disease	GNBR::W::Gene:Gene	0.010697454420364636
DRUGBANK::treats::Compound:Disease	Hetionet::GiG::Gene:Gene	0.010697454420364636
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::B::Compound:Gene	0.010697454420364636
DGIDB::BLOCKER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.010697454420364636
bioarx::DrugVirGen:Compound:Gene	GNBR::Sa::Compound:Disease	0.010697454420364636
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GiG::Gene:Gene	0.010687134502923976
DGIDB::ANTAGONIST::Gene:Compound	GNBR::A-::Compound:Gene	0.010687134502923976
bioarx::DrugHumGen:Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.010687134502923976
GNBR::H::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.010674234606123151
GNBR::Te::Gene:Disease	GNBR::H::Gene:Gene	0.010663914688682491
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Z::Compound:Gene	0.01066391468868249
bioarx::DrugHumGen:Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.01066391468868249
DRUGBANK::enzyme::Compound:Gene	GNBR::T::Compound:Disease	0.010659983291562234
DRUGBANK::treats::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.010655683325961965
Hetionet::CbG::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.010655683325961961
GNBR::O::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.010638974888200894
bioarx::VirGenHumGen:Gene:Gene	Hetionet::GiG::Gene:Gene	0.010638974888200894
Hetionet::CuG::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.010638974888200892
GNBR::W::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.010638974888200892
Hetionet::CcSE::Compound:Side Effect	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.010615755073959407
DGIDB::AGONIST::Gene:Compound	GNBR::Z::Compound:Gene	0.010615755073959407
Hetionet::PCiC::Pharmacologic Class:Compound	Hetionet::GpPW::Gene:Pathway	0.010605435156518747
GNBR::T::Compound:Disease	STRING::REACTION::Gene:Gene	0.01058688387635756
GNBR::L::Gene:Disease	Hetionet::CpD::Compound:Disease	0.01057017543859649
DRUGBANK::x-atc::Compound:Atc	STRING::PTMOD::Gene:Gene	0.01057017543859649
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.01057017543859649
DRUGBANK::x-atc::Compound:Atc	GNBR::B::Compound:Gene	0.010570175438596487
GNBR::L::Gene:Disease	GNBR::Rg::Gene:Gene	0.010546955624355005
GNBR::C::Compound:Disease	Hetionet::GiG::Gene:Gene	0.010546955624355005
GNBR::D::Gene:Disease	GNBR::V+::Gene:Gene	0.010546955624355004
DGIDB::AGONIST::Gene:Compound	GNBR::T::Compound:Disease	0.010546955624355004
Hetionet::CcSE::Compound:Side Effect	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.010536635706914346
DGIDB::ANTAGONIST::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.010536635706914346
Hetionet::DrD::Disease:Disease	STRING::CATALYSIS::Gene:Gene	0.010536635706914344
bioarx::DrugHumGen:Compound:Gene	GNBR::W::Gene:Gene	0.010536635706914344
Hetionet::Gr>G::Gene:Gene	Hetionet::CdG::Compound:Gene	0.010528404344193817
GNBR::J::Compound:Disease	GNBR::Y::Gene:Disease	0.010511695906432748
Hetionet::CpD::Compound:Disease	STRING::INHIBITION::Gene:Gene	0.010511695906432745
GNBR::J::Compound:Disease	GNBR::Te::Gene:Disease	0.010511695906432745
GNBR::K::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.010511695906432745
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::T::Compound:Disease	0.010511695906432745
bioarx::DrugVirGen:Compound:Gene	GNBR::Z::Compound:Gene	0.010511695906432745
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::x-atc::Compound:Atc	0.010511695906432745
GNBR::N::Compound:Gene	STRING::PTMOD::Gene:Gene	0.010507395940832474
Hetionet::DlA::Disease:Anatomy	INTACT::ASSOCIATION::Gene:Gene	0.010488476092191262
GNBR::X::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.010488476092191262
GNBR::J::Gene:Disease	GNBR::E::Gene:Gene	0.010488476092191262
DRUGBANK::ddi-interactor-in::Compound:Compound	DRUGBANK::treats::Compound:Disease	0.010488476092191262
DGIDB::MODULATOR::Gene:Compound	STRING::OTHER::Gene:Gene	0.010488476092191262
bioarx::DrugVirGen:Compound:Gene	Hetionet::CbG::Compound:Gene	0.010488476092191262
Hetionet::AeG::Anatomy:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.010488476092191258
GNBR::E::Compound:Gene	GNBR::T::Compound:Disease	0.010488476092191258
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::T::Compound:Disease	0.010488476092191258
GNBR::Z::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.010478156174750602
GNBR::E::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.010478156174750602
DRUGBANK::x-atc::Compound:Atc	GNBR::N::Compound:Gene	0.010478156174750602
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GiG::Gene:Gene	0.010478156174750602
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::GiG::Gene:Gene	0.010478156174750602
GNBR::B::Gene:Gene	Hetionet::DuG::Disease:Gene	0.010453216374269002
DRUGBANK::x-atc::Compound:Atc	Hetionet::AdG::Anatomy:Gene	0.010453216374269
DRUGBANK::treats::Compound:Disease	GNBR::Y::Gene:Disease	0.010446704997788589
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::enzyme::Compound:Gene	0.01042999656002752
GNBR::J::Compound:Disease	GNBR::U::Gene:Disease	0.010429996560027516
GNBR::B::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.01041967664258686
DRUGBANK::target::Compound:Gene	GNBR::Y::Gene:Disease	0.01041967664258686
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DrD::Disease:Disease	0.01041967664258686
Hetionet::CcSE::Compound:Side Effect	STRING::ACTIVATION::Gene:Gene	0.010419676642586856
GNBR::E::Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.010419676642586856
GNBR::E::Gene:Gene	Hetionet::CdG::Compound:Gene	0.010419676642586856
GNBR::W::Gene:Gene	Hetionet::CbG::Compound:Gene	0.010419676642586856
GNBR::X::Gene:Disease	Hetionet::DdG::Disease:Gene	0.010419676642586856
GNBR::Z::Compound:Gene	Hetionet::DdG::Disease:Gene	0.010419676642586856
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DdG::Disease:Gene	0.010419676642586856
GNBR::G::Gene:Disease	Hetionet::GcG::Gene:Gene	0.010409356725146196
GNBR::Z::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.010409356725146196
DRUGBANK::target::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.010380116959064328
Hetionet::CcSE::Compound:Side Effect	STRING::PTMOD::Gene:Gene	0.010377905548184185
GNBR::O::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.010377905548184185
GNBR::N::Compound:Gene	STRING::BINDING::Gene:Gene	0.010365695535974172
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.010361197110423118
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CpD::Compound:Disease	0.010361197110423118
Hetionet::CpD::Compound:Disease	Hetionet::Gr>G::Gene:Gene	0.010361197110423114
Hetionet::DrD::Disease:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.010361197110423114
GNBR::Te::Gene:Disease	Hetionet::DdG::Disease:Gene	0.010361197110423114
GNBR::A-::Compound:Gene	GNBR::J::Gene:Disease	0.010361197110423114
DRUGBANK::carrier::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010361197110423114
bioarx::DrugHumGen:Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010361197110423114
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GcG::Gene:Gene	0.010361197110423112
bioarx::DrugVirGen:Compound:Gene	Hetionet::DaG::Disease:Gene	0.010361197110423112
bioarx::DrugVirGen:Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.010356897144822842
Hetionet::CtD::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.010350877192982458
DGIDB::MODULATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.010350877192982454
DRUGBANK::enzyme::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.010338345864661654
GNBR::T::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.010321637426900582
GNBR::Z::Compound:Gene	GNBR::T::Compound:Disease	0.010319426016020443
DRUGBANK::enzyme::Compound:Gene	GNBR::B::Gene:Gene	0.010309106098579783
DRUGBANK::target::Compound:Gene	GNBR::B::Gene:Gene	0.010309106098579782
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.01030271757825937
DGIDB::ANTAGONIST::Gene:Compound	GNBR::J::Compound:Disease	0.01030271757825937
DGIDB::ANTAGONIST::Gene:Compound	GNBR::T::Compound:Disease	0.01030271757825937
DRUGBANK::target::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.0102984176126591
DRUGBANK::target::Compound:Gene	GNBR::L::Gene:Disease	0.0102984176126591
GNBR::Rg::Gene:Gene	Hetionet::CdG::Compound:Gene	0.01029239766081871
DRUGBANK::x-atc::Compound:Atc	INTACT::CLEAVAGE REACTION::Gene:Gene	0.01029239766081871
Hetionet::DrD::Disease:Disease	Hetionet::GpPW::Gene:Pathway	0.01028809769521844
DRUGBANK::target::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01028809769521844
GNBR::L::Gene:Disease	GNBR::W::Gene:Gene	0.010275197798417613
Hetionet::PCiC::Pharmacologic Class:Compound	Hetionet::Gr>G::Gene:Gene	0.010244238046095628
Hetionet::GcG::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.010244238046095627
GNBR::E+::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.010238416554206027
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DuG::Disease:Gene	0.01023391812865497
GNBR::Mp::Compound:Disease	Hetionet::DdG::Disease:Gene	0.010233918128654968
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CpD::Compound:Disease	0.010233918128654968
GNBR::B::Compound:Gene	GNBR::J::Gene:Disease	0.010229618163054698
DRUGBANK::x-atc::Compound:Atc	GNBR::E+::Gene:Gene	0.010229618163054694
bioarx::DrugVirGen:Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.010229618163054694
GNBR::T::Compound:Disease	STRING::BINDING::Gene:Gene	0.010219298245614034
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::N::Compound:Gene	0.010206398348813211
Hetionet::DrD::Disease:Disease	STRING::BINDING::Gene:Gene	0.010192147034252298
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DuG::Disease:Gene	0.010175438596491226
Hetionet::DdG::Disease:Gene	Hetionet::GpMF::Gene:Molecular Function	0.010175438596491225
Hetionet::GiG::Gene:Gene	Hetionet::GcG::Gene:Gene	0.010175438596491225
GNBR::E::Compound:Gene	GNBR::Q::Gene:Gene	0.01017113863089095
DRUGBANK::target::Compound:Gene	STRING::PTMOD::Gene:Gene	0.010160818713450292
DRUGBANK::target::Compound:Gene	Hetionet::CdG::Compound:Gene	0.010160818713450292
DRUGBANK::carrier::Compound:Gene	GNBR::Pa::Compound:Disease	0.010147918816649466
GNBR::Q::Gene:Gene	Hetionet::CuG::Compound:Gene	0.010137598899208806
Hetionet::DdG::Disease:Gene	STRING::REACTION::Gene:Gene	0.010116959064327483
DGIDB::BINDER::Gene:Compound	GNBR::E::Compound:Gene	0.01011265909872721
DRUGBANK::treats::Compound:Disease	GNBR::Rg::Gene:Gene	0.010112659098727208
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::K::Compound:Gene	0.010112659098727208
DGIDB::OTHER::Gene:Compound	GNBR::B::Compound:Gene	0.010112659098727208
GNBR::E+::Gene:Gene	Hetionet::DdG::Disease:Gene	0.010112659098727207
GNBR::I::Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.010102339181286548
GNBR::Rg::Gene:Gene	Hetionet::DdG::Disease:Gene	0.010089439284485722
GNBR::Y::Gene:Disease	GNBR::Q::Gene:Gene	0.010079119367045064
GNBR::T::Compound:Disease	STRING::INHIBITION::Gene:Gene	0.010079119367045064
GNBR::K::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.010079119367045064
GNBR::Sa::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.01007518796992481
DRUGBANK::target::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.010060568086883876
GNBR::Md::Gene:Disease	Hetionet::CdG::Compound:Gene	0.010054179566563466
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GiG::Gene:Gene	0.010054179566563466
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.010043859649122806
GNBR::B::Gene:Gene	Hetionet::CdG::Compound:Gene	0.010043859649122806
GNBR::A-::Compound:Gene	GNBR::Te::Gene:Disease	0.010043859649122806
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.010043859649122806
GNBR::A+::Compound:Gene	Hetionet::CtD::Compound:Disease	0.01003095975232198
Hetionet::CuG::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.010020639834881322
Hetionet::CtD::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.010020639834881322
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GiG::Gene:Gene	0.010020639834881322
Hetionet::DrD::Disease:Disease	STRING::PTMOD::Gene:Gene	0.01002063983488132
Hetionet::DrD::Disease:Disease	STRING::INHIBITION::Gene:Gene	0.01002063983488132
Hetionet::GiG::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.01002063983488132
GNBR::T::Compound:Disease	GNBR::X::Gene:Disease	0.01002063983488132
DRUGBANK::treats::Compound:Disease	GNBR::B::Gene:Gene	0.01002063983488132
GNBR::E-::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.010010319917440658
DRUGBANK::target::Compound:Gene	GNBR::Mp::Compound:Disease	0.010002088554720132
Hetionet::DuG::Disease:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.009985380116959064
GNBR::Te::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.009985380116959063
GNBR::Pr::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.009985380116959063
DGIDB::OTHER::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.009985380116959063
GNBR::N::Compound:Gene	GNBR::T::Compound:Disease	0.009981080151358788
GNBR::Md::Gene:Disease	GNBR::W::Gene:Gene	0.00997076023391813
bioarx::DrugHumGen:Compound:Gene	STRING::REACTION::Gene:Gene	0.00997076023391813
GNBR::G::Gene:Disease	Hetionet::DuG::Disease:Gene	0.00996216030271758
GNBR::X::Gene:Disease	Hetionet::CdG::Compound:Gene	0.009962160302717578
GNBR::J::Compound:Disease	GNBR::E::Gene:Gene	0.009962160302717578
DRUGBANK::target::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.009962160302717578
DRUGBANK::x-atc::Compound:Atc	Hetionet::DdG::Disease:Gene	0.009962160302717578
DGIDB::AGONIST::Gene:Compound	Hetionet::CpD::Compound:Disease	0.009962160302717578
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.009962160302717578
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::INHIBITION::Gene:Gene	0.009962160302717576
DRUGBANK::ddi-interactor-in::Compound:Compound	DRUGBANK::carrier::Compound:Gene	0.009962160302717576
DRUGBANK::enzyme::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.009951840385276918
DGIDB::INHIBITOR::Gene:Compound	GNBR::A-::Compound:Gene	0.009951840385276918
GNBR::E-::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.009941520467836256
