relation1	relation2	percentage of overlapping predicted edges
GNBR::E-::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::E-::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::E-::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::B::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::B::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::B::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::B::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::B::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::B::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::B::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::E+::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::E+::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::E+::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::E+::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::E+::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.0
GNBR::A-::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::A-::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::A-::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::A-::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::A-::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::A-::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::K::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::K::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::K::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::K::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::K::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::K::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::K::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::K::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::K::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::K::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::K::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::K::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::N::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::N::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::N::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::N::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::N::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::N::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::N::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.0
GNBR::A+::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::A+::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::A+::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::A+::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::A+::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::A+::Compound:Gene	GNBR::V+::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
GNBR::E::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
GNBR::E::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
GNBR::E::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
GNBR::E::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
GNBR::E::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
GNBR::E::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::E::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::W::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::H::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::E+::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::I::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::B::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::Q::Gene:Gene	0.0
GNBR::E::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::E::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::W::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::H::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::E+::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::I::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::B::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::Q::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::E::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::W::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::H::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::E+::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::I::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::B::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::Q::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
DRUGBANK::target::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::E::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::W::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::H::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::E+::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::I::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::B::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::Q::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::ASSOCIATION::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AeG::Anatomy:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::GpPW::Gene:Pathway	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CdG::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::GpMF::Gene:Molecular Function	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AuG::Anatomy:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AdG::Anatomy:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CuG::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CbG::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::GpBP::Gene:Biological Process	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Ud::Gene:Disease	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::G::Gene:Disease	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::L::Gene:Disease	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Z::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::O::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E-::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::B::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E+::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::A-::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::K::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::N::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::A+::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E::Compound:Gene	0.0
