relation1	relation2	percentage of overlapping predicted edges
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09850802963806046
GNBR::G::Gene:Disease	Hetionet::CuG::Compound:Gene	0.09839735084317121
GNBR::Te::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.09838441658101091
GNBR::E::Compound:Gene	GNBR::Y::Gene:Disease	0.09837626683601904
Hetionet::AdG::Anatomy:Gene	INTACT::ASSOCIATION::Compound:Gene	0.09833820032736432
Hetionet::CtD::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.09833467959628946
bioarx::DrugHumGen:Compound:Gene	DGIDB::BLOCKER::Gene:Compound	0.09832758744523437
DGIDB::INHIBITOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09831612831612818
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.09830834628048235
GNBR::N::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09828601481078253
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.09827050658319995
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09824247647777046
bioarx::DrugVirGen:Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.09822313135780615
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E::Compound:Gene	0.09819912199943147
GNBR::L::Gene:Disease	Hetionet::DrD::Disease:Disease	0.09816393788530005
GNBR::J::Compound:Disease	GNBR::in_tax::Gene:Tax	0.0981069094304387
DGIDB::AGONIST::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09809125944574848
Hetionet::CbG::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.09808622234318821
DGIDB::MODULATOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09807835954894767
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.09790341237709643
DGIDB::ANTAGONIST::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09783677708600297
GNBR::D::Gene:Disease	Hetionet::CbG::Compound:Gene	0.09781817855347255
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09779615379460566
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E::Compound:Gene	0.0977767141699029
DRUGBANK::treats::Compound:Disease	Hetionet::GpBP::Gene:Biological Process	0.09775189722558135
GNBR::Ud::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09773716909165811
GNBR::Sa::Compound:Disease	GNBR::Md::Gene:Disease	0.09773452725465097
DGIDB::MODULATOR::Gene:Compound	GNBR::J::Compound:Disease	0.09772735949980518
Hetionet::CpD::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.09771364686225362
DGIDB::OTHER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09770691297007073
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.09769615403516321
DRUGBANK::carrier::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09766962569594137
Hetionet::CpD::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.09766723902172814
DGIDB::MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09764963364808552
GNBR::Ud::Gene:Disease	Hetionet::CdG::Compound:Gene	0.09757635037820787
DRUGBANK::enzyme::Compound:Gene	GNBR::G::Gene:Disease	0.09755639956878338
GNBR::in_tax::Gene:Tax	INTACT::DIRECT INTERACTION::Compound:Gene	0.09748439726767882
DGIDB::AGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.0974115384099903
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.09740957786623408
DGIDB::ANTIBODY::Gene:Compound	GNBR::Mp::Compound:Disease	0.09737528209664417
DGIDB::CHANNEL BLOCKER::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09730755484625442
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09727495586628701
GNBR::Y::Gene:Disease	Hetionet::CbG::Compound:Gene	0.09726389365708239
DGIDB::ACTIVATOR::Gene:Compound	GNBR::E::Compound:Gene	0.09725951808769134
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09724850828565985
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09720501720501706
DRUGBANK::enzyme::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.09718499680573975
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Sa::Compound:Disease	0.09714460548051866
GNBR::Md::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.09711059666168015
GNBR::Y::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.09704071642152128
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09701351795779027
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.09701251620756252
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09698382886463368
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E::Compound:Gene	0.0969537007540102
GNBR::N::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09695217922772092
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09694768080216982
DGIDB::OTHER::Gene:Compound	GNBR::E::Compound:Gene	0.09694218062639103
GNBR::Pa::Compound:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.09690221027682315
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09688812907079149
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09688250603885268
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09688004891565251
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E::Compound:Gene	0.09687269129219582
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09677015365095848
DGIDB::MODULATOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09674453857116384
GNBR::B::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09672168732540237
GNBR::A+::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09671738735980215
DGIDB::ANTAGONIST::Gene:Compound	GNBR::E::Compound:Gene	0.09669484282487366
DGIDB::MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.09663118958784579
DGIDB::MODULATOR::Gene:Compound	GNBR::E::Compound:Gene	0.09662636469138003
GNBR::T::Compound:Disease	Hetionet::DrD::Disease:Disease	0.09660349969947482
GNBR::X::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.09658617096697583
DGIDB::BLOCKER::Gene:Compound	GNBR::E+::Compound:Gene	0.09658009517142631
GNBR::E-::Compound:Gene	GNBR::in_tax::Gene:Tax	0.09655511327337934
DGIDB::OTHER::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09652263199476808
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09649466288785163
DGIDB::INHIBITOR::Gene:Compound	GNBR::E::Compound:Gene	0.09644851622405787
GNBR::K::Compound:Gene	GNBR::Y::Gene:Disease	0.09642961098069447
Hetionet::CcSE::Compound:Side Effect	INTACT::DIRECT INTERACTION::Compound:Gene	0.09639936001391097
DGIDB::BINDER::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09637341846320163
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09632658191481708
GNBR::T::Compound:Disease	Hetionet::DuG::Disease:Gene	0.0962788853733125
GNBR::K::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.09625386996904015
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09623643298565888
GNBR::A-::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.0962211378233049
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.0962080867189225
GNBR::D::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.09619997821236201
DGIDB::ANTIBODY::Gene:Compound	GNBR::Pr::Compound:Disease	0.09615323187304597
DGIDB::INHIBITOR::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09614808566046942
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::K::Compound:Gene	0.09596657985976859
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09590779361677182
GNBR::E-::Compound:Gene	GNBR::G::Gene:Disease	0.09590518528599015
GNBR::O::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.09586359804626048
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09584710267372795
GNBR::Y::Gene:Disease	Hetionet::CdG::Compound:Gene	0.09583304981911783
DGIDB::MODULATOR::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09568556572426527
DGIDB::BLOCKER::Gene:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.09567226890756286
GNBR::in_tax::Gene:Tax	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09564266057300097
GNBR::Mp::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.09562292282880507
GNBR::X::Gene:Disease	Hetionet::CbG::Compound:Gene	0.09561779122150631
DGIDB::BLOCKER::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.09556691502511923
DRUGBANK::carrier::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09555556414689534
DGIDB::AGONIST::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09553538824436647
GNBR::E::Compound:Gene	GNBR::Ud::Gene:Disease	0.09550995701924482
GNBR::B::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09550602562212461
GNBR::G::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.09549341869001303
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09547930397775586
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09546310071077863
bioarx::DrugVirGen:Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.0954312251216275
DRUGBANK::carrier::Compound:Gene	GNBR::in_tax::Gene:Tax	0.09540051108162545
GNBR::X::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.09536147117416453
DGIDB::BLOCKER::Gene:Compound	GNBR::J::Compound:Disease	0.09534709700344363
GNBR::Sa::Compound:Disease	GNBR::Te::Gene:Disease	0.09533293503881726
GNBR::Mp::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.09530028880648063
bioarx::DrugHumGen:Compound:Gene	GNBR::in_tax::Gene:Tax	0.09519116418497205
DGIDB::BLOCKER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09518108482504753
GNBR::A+::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09510679035446826
GNBR::Z::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.09509906416253155
DGIDB::ACTIVATOR::Gene:Compound	GNBR::K::Compound:Gene	0.09509577539763285
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.09502059258251197
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CcSE::Compound:Side Effect	0.09498434486050572
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::K::Compound:Gene	0.09495937670860258
GNBR::Z::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09494425165477786
DGIDB::OTHER::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09486046375365248
GNBR::K::Compound:Gene	GNBR::Ud::Gene:Disease	0.09484604233056233
GNBR::J::Gene:Disease	Hetionet::CtD::Compound:Disease	0.09484445894662606
DGIDB::OTHER::Gene:Compound	GNBR::K::Compound:Gene	0.09477843793633255
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09477053304452672
GNBR::D::Gene:Disease	Hetionet::CdG::Compound:Gene	0.09476592121328953
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.09475663139749814
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::K::Compound:Gene	0.09470894860213733
GNBR::E+::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.09469986240110069
GNBR::G::Gene:Disease	Hetionet::CbG::Compound:Gene	0.09468179739077565
DRUGBANK::x-atc::Compound:Atc	Hetionet::GpCC::Gene:Cellular Component	0.0946532414953467
GNBR::B::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09461299794117121
DGIDB::OTHER::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09458565686119855
GNBR::in_tax::Gene:Tax	Hetionet::CpD::Compound:Disease	0.09454034785304122
DGIDB::BLOCKER::Gene:Compound	GNBR::E::Compound:Gene	0.09453540010041545
DGIDB::ANTAGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.0945311001348152
GNBR::L::Gene:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.0944005658943739
DGIDB::BLOCKER::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09436972899821186
GNBR::T::Compound:Disease	Hetionet::DdG::Disease:Gene	0.0943664591342609
GNBR::O::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09431097540230658
DGIDB::INHIBITOR::Gene:Compound	GNBR::K::Compound:Gene	0.09428477353399939
GNBR::E+::Compound:Gene	GNBR::in_tax::Gene:Tax	0.09417207233770684
DRUGBANK::x-atc::Compound:Atc	Hetionet::GpMF::Gene:Molecular Function	0.09409921348001836
GNBR::L::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.09406308002283228
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09401644193439847
GNBR::E::Compound:Gene	GNBR::X::Gene:Disease	0.09400909891621953
GNBR::in_tax::Gene:Tax	INTACT::ASSOCIATION::Compound:Gene	0.09399061378937526
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09387111684325294
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CbG::Compound:Gene	0.0938126373110892
GNBR::A-::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09372941643839465
DGIDB::MODULATOR::Gene:Compound	GNBR::K::Compound:Gene	0.09372732788367451
DRUGBANK::enzyme::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.09368703621799587
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.0936523856260697
GNBR::X::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09358512230803238
DGIDB::BINDER::Gene:Compound	GNBR::Mp::Compound:Disease	0.09343614503831209
GNBR::E::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.09336945304437555
GNBR::E-::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09333467959628941
DRUGBANK::enzyme::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.09332067914885243
GNBR::L::Gene:Disease	GNBR::in_tax::Gene:Tax	0.09320671072993049
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09315956231590895
GNBR::Sa::Compound:Disease	GNBR::Ud::Gene:Disease	0.09308867946638831
DGIDB::AGONIST::Gene:Compound	GNBR::Mp::Compound:Disease	0.09295818732351226
Hetionet::CpD::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.0928851351606769
DGIDB::AGONIST::Gene:Compound	GNBR::Pr::Compound:Disease	0.09282210995059278
GNBR::G::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.09276982047879871
DRUGBANK::carrier::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09269759480285789
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09267546179310873
DGIDB::OTHER::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09262051673816368
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Pr::Compound:Disease	0.09258369339638677
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09257224887255835
GNBR::X::Gene:Disease	Hetionet::CdG::Compound:Gene	0.09257052888631828
GNBR::in_tax::Gene:Tax	Hetionet::CuG::Compound:Gene	0.09256666364251494
DGIDB::BLOCKER::Gene:Compound	Hetionet::CdG::Compound:Gene	0.0925259793526046
GNBR::O::Compound:Gene	GNBR::J::Gene:Disease	0.09249654112657199
DGIDB::OTHER::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09243617149963888
Hetionet::CbG::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.09238979802447288
DGIDB::BLOCKER::Gene:Compound	GNBR::K::Compound:Gene	0.09237165741035698
GNBR::K::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.09231940144478834
DRUGBANK::target::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09224027692293937
GNBR::T::Compound:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.09210619875480547
DGIDB::MODULATOR::Gene:Compound	Hetionet::CbG::Compound:Gene	0.09197900912297186
bioarx::DrugVirGen:Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.09197405277900622
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.09196395967293791
GNBR::A+::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09192825578274483
GNBR::K::Compound:Gene	GNBR::X::Gene:Disease	0.09187459599224294
GNBR::E+::Compound:Gene	GNBR::G::Gene:Disease	0.09187250743752282
DRUGBANK::x-atc::Compound:Atc	Hetionet::GpPW::Gene:Pathway	0.09186478124558611
Hetionet::DlA::Disease:Anatomy	Hetionet::CcSE::Compound:Side Effect	0.09185750438072407
bioarx::DrugHumGen:Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09170635779768899
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.09157540687726434
GNBR::T::Compound:Disease	Hetionet::DaG::Disease:Gene	0.09151165054415816
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.0914479491956271
Hetionet::CpD::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.0914339719448078
Hetionet::CuG::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09142459277908191
Hetionet::CtD::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.09136309854576101
GNBR::N::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09134346046110743
DRUGBANK::carrier::Compound:Gene	GNBR::J::Gene:Disease	0.0913258112716316
GNBR::G::Gene:Disease	Hetionet::CdG::Compound:Gene	0.0912942990961566
DGIDB::BLOCKER::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.09128550070500521
GNBR::Y::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.09122961489834547
DRUGBANK::target::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.09122428998589979
GNBR::E+::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.09118679050567588
DGIDB::BINDER::Gene:Compound	GNBR::Pr::Compound:Disease	0.09117588465885666
GNBR::E::Compound:Gene	GNBR::in_tax::Gene:Tax	0.09117499631431505
GNBR::Pr::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.09108366693506001
Hetionet::GpMF::Gene:Molecular Function	INTACT::ASSOCIATION::Compound:Gene	0.09106942421183899
GNBR::A+::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.0909688436778219
DGIDB::OTHER::Gene:Compound	GNBR::Pr::Compound:Disease	0.09093614503831207
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Mp::Compound:Disease	0.09092582512087143
GNBR::E+::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.09082989336085301
bioarx::DrugHumGen:Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.0907793608180604
DRUGBANK::carrier::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.0907748538011695
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::L::Gene:Disease	0.09067518394917772
GNBR::in_tax::Gene:Tax	Hetionet::CtD::Compound:Disease	0.09063253911551113
GNBR::G::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.09060797647484949
GNBR::E-::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09055051329819122
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.09053108827876616
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Mp::Compound:Disease	0.09037179109160519
DGIDB::ANTIBODY::Gene:Compound	GNBR::Pa::Compound:Disease	0.09036805815443576
DRUGBANK::treats::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.09032708519550621
bioarx::DrugHumGen:Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.09028019623994847
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Mp::Compound:Disease	0.0901735012493525
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.09013618132813166
GNBR::G::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.09007843893292801
GNBR::E+::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09004950587767917
DRUGBANK::target::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.09001887259627189
Hetionet::CtD::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.08997972873359865
GNBR::Z::Compound:Gene	GNBR::J::Gene:Disease	0.08997553272321065
DGIDB::OTHER::Gene:Compound	GNBR::Mp::Compound:Disease	0.08997332131233046
Hetionet::CpD::Compound:Disease	Hetionet::AuG::Anatomy:Gene	0.08991572067423455
GNBR::B::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.08981419423369877
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Pr::Compound:Disease	0.08981282391499096
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Mp::Compound:Disease	0.08979166430404806
GNBR::L::Gene:Disease	Hetionet::DuG::Disease:Gene	0.08976446584031718
DGIDB::BLOCKER::Gene:Compound	Hetionet::CuG::Compound:Gene	0.08976262299791699
GNBR::T::Compound:Disease	Hetionet::DpS::Disease:Symptom	0.08975517602452575
GNBR::N::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.08973045358494264
GNBR::in_tax::Gene:Tax	Hetionet::CbG::Compound:Gene	0.08972762789326247
DRUGBANK::treats::Compound:Disease	GNBR::in_tax::Gene:Tax	0.08970546653209178
GNBR::in_tax::Gene:Tax	Hetionet::CdG::Compound:Gene	0.08961516725448604
GNBR::K::Compound:Gene	GNBR::in_tax::Gene:Tax	0.089596048945894
GNBR::Pa::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.0895133332439833
GNBR::Pr::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.08951270521703947
GNBR::Mp::Compound:Disease	GNBR::in_tax::Gene:Tax	0.0894959211754876
DRUGBANK::treats::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.08946086936799003
GNBR::A-::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.08942856249357785
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.08939896876429371
GNBR::E::Compound:Gene	GNBR::G::Gene:Disease	0.08932414936284896
GNBR::B::Compound:Gene	GNBR::J::Gene:Disease	0.08929389839606548
GNBR::A-::Compound:Gene	GNBR::J::Gene:Disease	0.08923200724284307
GNBR::A+::Compound:Gene	GNBR::J::Gene:Disease	0.08923200724284307
DGIDB::INHIBITOR::Gene:Compound	GNBR::Mp::Compound:Disease	0.08922991868812287
GNBR::E::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.08918644650842784
Hetionet::GpBP::Gene:Biological Process	Hetionet::CcSE::Compound:Side Effect	0.08915155879552161
DGIDB::MODULATOR::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.08909434648598724
GNBR::J::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.08909184726522179
DGIDB::BLOCKER::Gene:Compound	Hetionet::CbG::Compound:Gene	0.08906275870672144
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Mp::Compound:Disease	0.08905239153691152
Hetionet::GpBP::Gene:Biological Process	INTACT::ASSOCIATION::Compound:Gene	0.08904687675585501
GNBR::N::Compound:Gene	GNBR::J::Gene:Disease	0.08904403731803104
GNBR::E+::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.08901783544972389
GNBR::J::Compound:Disease	Hetionet::GpBP::Gene:Biological Process	0.08898503800980574
Hetionet::GpCC::Gene:Cellular Component	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.0889697230873701
Hetionet::GpCC::Gene:Cellular Component	INTACT::ASSOCIATION::Compound:Gene	0.08886631170686893
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::L::Gene:Disease	0.08877075796580434
Hetionet::GpCC::Gene:Cellular Component	INTACT::DIRECT INTERACTION::Compound:Gene	0.08869296166509782
DGIDB::MODULATOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.08847172607234514
GNBR::K::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.0884201926384588
GNBR::Pr::Compound:Disease	GNBR::in_tax::Gene:Tax	0.0883848100643765
GNBR::in_tax::Gene:Tax	Hetionet::AeG::Anatomy:Gene	0.08811996053482112
DGIDB::INHIBITOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.08798686006116332
DRUGBANK::treats::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.08792240782952851
GNBR::E-::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.08781025390158506
Hetionet::GpMF::Gene:Molecular Function	Hetionet::CcSE::Compound:Side Effect	0.08774697782437717
GNBR::Sa::Compound:Disease	GNBR::X::Gene:Disease	0.08754565523915354
Hetionet::CtD::Compound:Disease	Hetionet::AuG::Anatomy:Gene	0.08750294854784016
DGIDB::MODULATOR::Gene:Compound	GNBR::Mp::Compound:Disease	0.08747496569477979
GNBR::J::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.08743540601125732
GNBR::C::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.08736181517141257
GNBR::C::Compound:Disease	Hetionet::GiG::Gene:Gene	0.08733446550010004
GNBR::K::Compound:Gene	GNBR::G::Gene:Disease	0.08730869405792
DRUGBANK::target::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.0872407735023833
GNBR::C::Compound:Disease	GNBR::E::Gene:Gene	0.08718617811497056
Hetionet::GpBP::Gene:Biological Process	Hetionet::CbG::Compound:Gene	0.08714997249052969
GNBR::C::Compound:Disease	Hetionet::CrC::Compound:Compound	0.08703567931896095
