relation_1	relation_2	pair-wise relation embedding cosine similarity
GNBR::U::Gene:Disease	GNBR::Te::Gene:Disease	0.023964963853359222
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::GpBP::Gene:Biological Process	0.023751353845000267
GNBR::N::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.023746609687805176
bioarx::DrugHumGen:Compound:Gene	STRING::BINDING::Gene:Gene	0.023703869432210922
DGIDB::BINDER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.02359991893172264
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.023599417880177498
DGIDB::BLOCKER::Gene:Compound	GNBR::B::Gene:Gene	0.023421451449394226
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DrD::Disease:Disease	0.023411327973008156
GNBR::T::Compound:Disease	STRING::OTHER::Gene:Gene	0.023400336503982544
DGIDB::MODULATOR::Gene:Compound	GNBR::Z::Compound:Gene	0.023397359997034073
DGIDB::INHIBITOR::Gene:Compound	GNBR::A+::Compound:Gene	0.023343252018094063
Hetionet::AeG::Anatomy:Gene	INTACT::ASSOCIATION::Compound:Gene	0.02334037981927395
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::N::Compound:Gene	0.023269984871149063
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.023218438029289246
GNBR::Ud::Gene:Disease	GNBR::Rg::Gene:Gene	0.02321443147957325
bioarx::DrugVirGen:Compound:Gene	GNBR::E+::Compound:Gene	0.023159127682447433
GNBR::E-::Compound:Gene	Hetionet::DrD::Disease:Disease	0.02311478927731514
GNBR::B::Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.023042775690555573
GNBR::Z::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.02296927198767662
INTACT::CLEAVAGE REACTION::Gene:Gene	STRING::BINDING::Gene:Gene	0.02296050265431404
Hetionet::DpS::Disease:Symptom	Hetionet::CuG::Compound:Gene	0.02294532023370266
GNBR::D::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.022922929376363754
GNBR::I::Gene:Gene	STRING::PTMOD::Gene:Gene	0.02285280078649521
GNBR::G::Gene:Disease	GNBR::I::Gene:Gene	0.022817539051175117
DGIDB::ANTIBODY::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.02278214506804943
GNBR::C::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.022757383063435555
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.02275378815829754
GNBR::E::Compound:Gene	Hetionet::GcG::Gene:Gene	0.022660696879029274
GNBR::B::Compound:Gene	Hetionet::CtD::Compound:Disease	0.02265276201069355
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::B::Gene:Gene	0.02265056222677231
GNBR::C::Compound:Disease	STRING::BINDING::Gene:Gene	0.0226459801197052
GNBR::G::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.022595925256609917
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Sa::Compound:Disease	0.022568661719560623
GNBR::H::Gene:Gene	GNBR::in_tax::Gene:Tax	0.022547921165823936
INTACT::ASSOCIATION::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.022547869011759758
DRUGBANK::treats::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.02242676354944706
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.02238108031451702
Hetionet::GpBP::Gene:Biological Process	STRING::OTHER::Gene:Gene	0.02235569804906845
bioarx::DrugHumGen:Compound:Gene	GNBR::Ud::Gene:Disease	0.022207723930478096
DRUGBANK::enzyme::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.022202778607606888
GNBR::D::Gene:Disease	STRING::REACTION::Gene:Gene	0.02216954715549946
GNBR::Pr::Compound:Disease	STRING::REACTION::Gene:Gene	0.02206592448055744
GNBR::A+::Compound:Gene	GNBR::Te::Gene:Disease	0.02195994183421135
GNBR::E::Gene:Gene	STRING::BINDING::Gene:Gene	0.021862484514713287
Hetionet::GcG::Gene:Gene	STRING::REACTION::Gene:Gene	0.021764053031802177
bioarx::HumGenHumGen:Gene:Gene	GNBR::in_tax::Gene:Tax	0.021756431087851524
bioarx::DrugVirGen:Compound:Gene	bioarx::DrugHumGen:Compound:Gene	0.02173161879181862
Hetionet::AuG::Anatomy:Gene	Hetionet::AeG::Anatomy:Gene	0.021721692755818367
GNBR::Y::Gene:Disease	Hetionet::GcG::Gene:Gene	0.021621963009238243
GNBR::Te::Gene:Disease	GNBR::Md::Gene:Disease	0.021588144823908806
DGIDB::BLOCKER::Gene:Compound	GNBR::Ud::Gene:Disease	0.021573331207036972
bioarx::DrugVirGen:Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.02155490219593048
bioarx::DrugHumGen:Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.02151990495622158
bioarx::DrugHumGen:Compound:Gene	Hetionet::GcG::Gene:Gene	0.021487567573785782
DGIDB::BLOCKER::Gene:Compound	GNBR::O::Compound:Gene	0.02148347720503807
bioarx::VirGenHumGen:Gene:Gene	Hetionet::GcG::Gene:Gene	0.021479366347193718
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	STRING::OTHER::Gene:Gene	0.02147412672638893
bioarx::VirGenHumGen:Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.02145841158926487
bioarx::DrugVirGen:Compound:Gene	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.02142835408449173
DGIDB::MODULATOR::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.021383222192525864
GNBR::V+::Gene:Gene	STRING::PTMOD::Gene:Gene	0.021358167752623558
GNBR::A-::Compound:Gene	GNBR::Pa::Compound:Disease	0.021343229338526726
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Mp::Compound:Disease	0.021337442100048065
DRUGBANK::target::Compound:Gene	GNBR::Te::Gene:Disease	0.021310850977897644
DGIDB::OTHER::Gene:Compound	Hetionet::CdG::Compound:Gene	0.021297283470630646
Hetionet::CpD::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.02126873843371868
GNBR::in_tax::Gene:Tax	Hetionet::DaG::Disease:Gene	0.021265214309096336
DGIDB::BINDER::Gene:Compound	Hetionet::DrD::Disease:Disease	0.02125038206577301
GNBR::Y::Gene:Disease	GNBR::J::Gene:Disease	0.0212265532463789
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.021225742995738983
GNBR::J::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.021173041313886642
GNBR::E-::Compound:Gene	GNBR::L::Gene:Disease	0.021139077842235565
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::V+::Gene:Gene	0.021077793091535568
bioarx::Coronavirus_ass_host_gene::Disease:Gene	STRING::OTHER::Gene:Gene	0.020967183634638786
GNBR::I::Gene:Gene	Hetionet::DdG::Disease:Gene	0.020959682762622833
GNBR::Mp::Compound:Disease	Hetionet::GpBP::Gene:Biological Process	0.02095893770456314
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.02091074548661709
DGIDB::OTHER::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.02088105119764805
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.020864110440015793
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E-::Compound:Gene	0.020831214264035225
GNBR::T::Compound:Disease	STRING::REACTION::Gene:Gene	0.020792078226804733
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::OTHER::Gene:Compound	0.02078907936811447
DGIDB::MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.020750245079398155
GNBR::B::Gene:Gene	STRING::PTMOD::Gene:Gene	0.020700626075267792
GNBR::E::Compound:Gene	GNBR::in_tax::Gene:Tax	0.020699650049209595
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.020686732605099678
GNBR::C::Compound:Disease	Hetionet::DpS::Disease:Symptom	0.02068239636719227
DGIDB::OTHER::Gene:Compound	GNBR::E::Gene:Gene	0.02061106264591217
DGIDB::BINDER::Gene:Compound	GNBR::B::Gene:Gene	0.02058982290327549
DRUGBANK::x-atc::Compound:Atc	GNBR::A+::Compound:Gene	0.02058214321732521
GNBR::A+::Compound:Gene	GNBR::Ud::Gene:Disease	0.0204802043735981
bioarx::DrugVirGen:Compound:Gene	GNBR::Q::Gene:Gene	0.020452721044421196
GNBR::Sa::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.020410344004631042
GNBR::Ud::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.020394790917634964
GNBR::Pr::Compound:Disease	Hetionet::DpS::Disease:Symptom	0.020172053948044777
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.020156390964984894
bioarx::DrugHumGen:Compound:Gene	GNBR::Pr::Compound:Disease	0.020112888887524605
GNBR::Z::Compound:Gene	GNBR::Ud::Gene:Disease	0.02009325660765171
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.019992129877209663
bioarx::DrugHumGen:Compound:Gene	GNBR::Q::Gene:Gene	0.019932836294174194
GNBR::W::Gene:Gene	Hetionet::GiG::Gene:Gene	0.01990828663110733
DRUGBANK::target::Compound:Gene	GNBR::K::Compound:Gene	0.01987570710480213
GNBR::E::Compound:Gene	GNBR::H::Gene:Gene	0.019855335354804993
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CtD::Compound:Disease	0.019843479618430138
GNBR::O::Compound:Gene	Hetionet::CtD::Compound:Disease	0.019836535677313805
GNBR::K::Compound:Gene	GNBR::Y::Gene:Disease	0.01975809969007969
DGIDB::BLOCKER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.019741607829928398
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.019728315994143486
DGIDB::OTHER::Gene:Compound	Hetionet::AdG::Anatomy:Gene	0.019726991653442383
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.019677558913826942
GNBR::W::Gene:Gene	Hetionet::DaG::Disease:Gene	0.01963966153562069
GNBR::Sa::Compound:Disease	GNBR::W::Gene:Gene	0.01963249035179615
GNBR::D::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0196299497038126
Hetionet::GcG::Gene:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.01960953138768673
DGIDB::BLOCKER::Gene:Compound	GNBR::U::Gene:Disease	0.019515935331583023
GNBR::A-::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.019511595368385315
Hetionet::DrD::Disease:Disease	Hetionet::GcG::Gene:Gene	0.01949433982372284
GNBR::T::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.019473332911729813
GNBR::C::Compound:Disease	Hetionet::GcG::Gene:Gene	0.01943109557032585
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::BINDING::Gene:Gene	0.019409935921430588
GNBR::Ud::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01937241666018963
GNBR::Md::Gene:Disease	GNBR::Rg::Gene:Gene	0.019342271611094475
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::x-atc::Compound:Atc	0.01931370049715042
bioarx::DrugVirGen:Compound:Gene	bioarx::Coronavirus_ass_host_gene::Disease:Gene	0.01929011195898056
DRUGBANK::carrier::Compound:Gene	GNBR::Rg::Gene:Gene	0.019289826974272728
DRUGBANK::enzyme::Compound:Gene	GNBR::Pa::Compound:Disease	0.019107064232230186
GNBR::U::Gene:Disease	STRING::BINDING::Gene:Gene	0.019092511385679245
GNBR::Sa::Compound:Disease	STRING::PTMOD::Gene:Gene	0.01898195967078209
GNBR::H::Gene:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.01894817128777504
GNBR::E+::Compound:Gene	Hetionet::GiG::Gene:Gene	0.01889217086136341
GNBR::O::Compound:Gene	GNBR::U::Gene:Disease	0.018806416541337967
DGIDB::AGONIST::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.018795795738697052
Hetionet::DrD::Disease:Disease	STRING::PTMOD::Gene:Gene	0.018769782036542892
DRUGBANK::target::Compound:Gene	Hetionet::DuG::Disease:Gene	0.018711037933826447
GNBR::W::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.018666448071599007
bioarx::DrugHumGen:Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.018653834238648415
GNBR::Md::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.018647756427526474
GNBR::C::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.01863691583275795
GNBR::E+::Compound:Gene	GNBR::T::Compound:Disease	0.018628472462296486
DGIDB::BINDER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.018528522923588753
DGIDB::ANTIBODY::Gene:Compound	STRING::BINDING::Gene:Gene	0.01850675232708454
GNBR::W::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.018468275666236877
GNBR::G::Gene:Disease	GNBR::H::Gene:Gene	0.01841721311211586
Hetionet::DaG::Disease:Gene	STRING::EXPRESSION::Gene:Gene	0.018392935395240784
GNBR::B::Compound:Gene	GNBR::Md::Gene:Disease	0.018384398892521858
GNBR::Z::Compound:Gene	GNBR::Pa::Compound:Disease	0.01837911643087864
GNBR::E-::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.018378306180238724
GNBR::V+::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.018329119309782982
Hetionet::DuG::Disease:Gene	Hetionet::CcSE::Compound:Side Effect	0.018285373225808144
DGIDB::BLOCKER::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.018266677856445312
GNBR::Te::Gene:Disease	GNBR::E+::Gene:Gene	0.018214594572782516
DGIDB::INHIBITOR::Gene:Compound	GNBR::D::Gene:Disease	0.01818264089524746
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::ACTIVATION::Gene:Gene	0.018013160675764084
DGIDB::BINDER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.017999159172177315
Hetionet::CtD::Compound:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.017903143540024757
GNBR::A+::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.017902206629514694
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::N::Compound:Gene	0.017887089401483536
STRING::ACTIVATION::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.017834080383181572
GNBR::Rg::Gene:Gene	Hetionet::DaG::Disease:Gene	0.017810838297009468
GNBR::Z::Compound:Gene	Hetionet::DdG::Disease:Gene	0.01780862919986248
Hetionet::DlA::Disease:Anatomy	Hetionet::CbG::Compound:Gene	0.0177873894572258
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.017771556973457336
GNBR::E-::Compound:Gene	GNBR::J::Gene:Disease	0.017731230705976486
DGIDB::AGONIST::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.017726749181747437
Hetionet::CcSE::Compound:Side Effect	INTACT::DIRECT INTERACTION::Compound:Gene	0.017673764377832413
GNBR::J::Gene:Disease	Hetionet::CtD::Compound:Disease	0.01766080968081951
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.017641153186559677
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::D::Gene:Disease	0.017387909814715385
GNBR::W::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.01735627092421055
GNBR::Mp::Compound:Disease	Hetionet::DuG::Disease:Gene	0.01733209937810898
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.01729244366288185
Hetionet::DlA::Disease:Anatomy	Hetionet::CpD::Compound:Disease	0.0172366164624691
GNBR::T::Compound:Disease	Hetionet::GiG::Gene:Gene	0.017234234139323235
bioarx::DrugVirGen:Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.01720396988093853
GNBR::L::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0171840600669384
GNBR::Pa::Compound:Disease	Hetionet::CuG::Compound:Gene	0.017183758318424225
GNBR::O::Compound:Gene	GNBR::V+::Gene:Gene	0.017076019197702408
GNBR::E-::Compound:Gene	GNBR::H::Gene:Gene	0.017058618366718292
DGIDB::ANTIBODY::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.017054593190550804
bioarx::HumGenHumGen:Gene:Gene	GNBR::K::Compound:Gene	0.016988882794976234
DRUGBANK::treats::Compound:Disease	GNBR::U::Gene:Disease	0.016971636563539505
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CbG::Compound:Gene	0.01697145588696003
Hetionet::CdG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.016861772164702415
GNBR::Z::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.01676924154162407
GNBR::O::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.016747048124670982
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.016746964305639267
GNBR::E::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.0167146734893322
INTACT::DIRECT INTERACTION::Compound:Gene	STRING::BINDING::Gene:Gene	0.016636552289128304
bioarx::DrugHumGen:Compound:Gene	GNBR::B::Compound:Gene	0.016591306775808334
GNBR::I::Gene:Gene	INTACT::ASSOCIATION::Gene:Gene	0.01653842069208622
DRUGBANK::target::Compound:Gene	GNBR::G::Gene:Disease	0.016506973654031754
GNBR::A-::Compound:Gene	Hetionet::DdG::Disease:Gene	0.016419129446148872
bioarx::VirGenHumGen:Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.01624884642660618
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.016245920211076736
bioarx::HumGenHumGen:Gene:Gene	DGIDB::ANTIBODY::Gene:Compound	0.01624336466193199
GNBR::Pa::Compound:Disease	Hetionet::GcG::Gene:Gene	0.016223572194576263
bioarx::VirGenHumGen:Gene:Gene	GNBR::E+::Compound:Gene	0.016223378479480743
GNBR::B::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.016215534880757332
DRUGBANK::x-atc::Compound:Atc	Hetionet::DrD::Disease:Disease	0.016215329989790916
GNBR::I::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.016194593161344528
GNBR::E+::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01618240773677826
GNBR::U::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01616973616182804
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016169348731637
GNBR::O::Compound:Gene	GNBR::J::Compound:Disease	0.016140537336468697
Hetionet::AuG::Anatomy:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.016125116497278214
GNBR::K::Compound:Gene	GNBR::G::Gene:Disease	0.01609654165804386
GNBR::O::Compound:Gene	STRING::REACTION::Gene:Gene	0.01593133620917797
GNBR::D::Gene:Disease	GNBR::Ud::Gene:Disease	0.015910279005765915
GNBR::G::Gene:Disease	STRING::ACTIVATION::Gene:Gene	0.015830768272280693
GNBR::H::Gene:Gene	Hetionet::CbG::Compound:Gene	0.015819495543837547
GNBR::Y::Gene:Disease	Hetionet::DaG::Disease:Gene	0.015800852328538895
DRUGBANK::treats::Compound:Disease	GNBR::A-::Compound:Gene	0.01579299196600914
DGIDB::BLOCKER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.01575816236436367
DGIDB::MODULATOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.0157502181828022
Hetionet::CbG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.01573644019663334
GNBR::C::Compound:Disease	GNBR::Y::Gene:Disease	0.015682900324463844
DGIDB::MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.015637001022696495
DGIDB::ACTIVATOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.015623408369719982
DGIDB::ANTIBODY::Gene:Compound	GNBR::Pr::Compound:Disease	0.01558163296431303
DGIDB::AGONIST::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.015570363029837608
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.015543838031589985
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.015537760220468044
GNBR::J::Compound:Disease	Hetionet::Gr>G::Gene:Gene	0.015505271963775158
DGIDB::CHANNEL BLOCKER::Gene:Compound	DRUGBANK::target::Compound:Gene	0.015503736212849617
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.015494011342525482
DGIDB::BINDER::Gene:Compound	GNBR::Pr::Compound:Disease	0.015480373054742813
Hetionet::CdG::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.015389188192784786
Hetionet::CuG::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.015374981798231602
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CtD::Compound:Disease	0.015334288589656353
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::A+::Compound:Gene	0.015275230631232262
GNBR::A-::Compound:Gene	Hetionet::DuG::Disease:Gene	0.015268095768988132
DRUGBANK::carrier::Compound:Gene	STRING::BINDING::Gene:Gene	0.015255704522132874
GNBR::Pr::Compound:Disease	Hetionet::CrC::Compound:Compound	0.015213063918054104
bioarx::DrugVirGen:Compound:Gene	DGIDB::ANTAGONIST::Gene:Compound	0.0152106499299407
GNBR::N::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.015161151066422462
Hetionet::DpS::Disease:Symptom	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.015144746750593185
GNBR::E+::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.015105538070201874
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.01509831938892603
GNBR::E::Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.015063172206282616
DGIDB::INHIBITOR::Gene:Compound	GNBR::H::Gene:Gene	0.015055442228913307
GNBR::Y::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.014964645728468895
GNBR::W::Gene:Gene	Hetionet::CpD::Compound:Disease	0.014957156032323837
Hetionet::DlA::Disease:Anatomy	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.014934015460312366
GNBR::J::Compound:Disease	GNBR::B::Gene:Gene	0.014888131991028786
GNBR::Ud::Gene:Disease	Hetionet::GiG::Gene:Gene	0.014881026931107044
DGIDB::PARTIAL AGONIST::Gene:Compound	STRING::REACTION::Gene:Gene	0.01487756334245205
GNBR::I::Gene:Gene	Hetionet::DpS::Disease:Symptom	0.014870145358145237
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.014857678674161434
DGIDB::BINDER::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.01483346801251173
INTACT::CLEAVAGE REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.014830597676336765
GNBR::Pr::Compound:Disease	GNBR::J::Gene:Disease	0.01480085402727127
GNBR::A+::Compound:Gene	Hetionet::GiG::Gene:Gene	0.014795664697885513
DGIDB::AGONIST::Gene:Compound	Hetionet::GiG::Gene:Gene	0.014737946912646294
DGIDB::OTHER::Gene:Compound	GNBR::Te::Gene:Disease	0.014671898446977139
GNBR::Rg::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.014666096307337284
Hetionet::CrC::Compound:Compound	STRING::ACTIVATION::Gene:Gene	0.014620275236666203
GNBR::T::Compound:Disease	Hetionet::DuG::Disease:Gene	0.014591098763048649
DRUGBANK::ddi-interactor-in::Compound:Compound	STRING::CATALYSIS::Gene:Gene	0.014559770934283733
Hetionet::CtD::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.014482913538813591
DGIDB::BINDER::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.014479871839284897
GNBR::K::Compound:Gene	GNBR::B::Compound:Gene	0.014469994232058525
GNBR::Pa::Compound:Disease	GNBR::H::Gene:Gene	0.014465557411313057
Hetionet::AdG::Anatomy:Gene	Hetionet::AuG::Anatomy:Gene	0.01445926632732153
Hetionet::DaG::Disease:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.01445130817592144
DGIDB::MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.014449292793869972
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.014442033134400845
DGIDB::AGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.014386520721018314
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.014345020987093449
DRUGBANK::carrier::Compound:Gene	GNBR::C::Compound:Disease	0.0143338767811656
GNBR::W::Gene:Gene	GNBR::E::Gene:Gene	0.014294726774096489
Hetionet::AdG::Anatomy:Gene	STRING::BINDING::Gene:Gene	0.014275684952735901
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::ddi-interactor-in::Compound:Compound	0.014181612990796566
DGIDB::AGONIST::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.01416060421615839
INTACT::COLOCALIZATION::Gene:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.014134197495877743
GNBR::A+::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.014131282456219196
GNBR::Mp::Compound:Disease	Hetionet::DrD::Disease:Disease	0.014123187400400639
GNBR::N::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.01411812100559473
GNBR::G::Gene:Disease	STRING::OTHER::Gene:Gene	0.014112749136984348
Hetionet::CrC::Compound:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.014089860953390598
DGIDB::MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.014057327061891556
GNBR::I::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.014056997373700142
DGIDB::AGONIST::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.01403040811419487
DRUGBANK::x-atc::Compound:Atc	STRING::EXPRESSION::Gene:Gene	0.01398530974984169
bioarx::Covid2_acc_host_gene::Disease:Gene	STRING::CATALYSIS::Gene:Gene	0.013982481323182583
Hetionet::CtD::Compound:Disease	Hetionet::CpD::Compound:Disease	0.013925881125032902
GNBR::B::Gene:Gene	Hetionet::CuG::Compound:Gene	0.013860532082617283
Hetionet::CuG::Compound:Gene	STRING::BINDING::Gene:Gene	0.013817553408443928
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.0138174369931221
