relation_1	relation_2	pair-wise relation embedding cosine similarity
GNBR::T::Compound:Disease	STRING::OTHER::Gene:Gene	0.024010196328163147
GNBR::G::Gene:Disease	GNBR::Rg::Gene:Gene	0.024009015411138535
Hetionet::AeG::Anatomy:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.023975268006324768
DRUGBANK::x-atc::Compound:Atc	Hetionet::DrD::Disease:Disease	0.023911282420158386
GNBR::E::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.023889075964689255
DGIDB::ANTAGONIST::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.023841548711061478
DGIDB::BLOCKER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.02377871796488762
GNBR::Te::Gene:Disease	STRING::ACTIVATION::Gene:Gene	0.02371012419462204
GNBR::U::Gene:Disease	Hetionet::GiG::Gene:Gene	0.023651883006095886
INTACT::COLOCALIZATION::Gene:Gene	STRING::BINDING::Gene:Gene	0.023623326793313026
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.02358248084783554
GNBR::X::Gene:Disease	Hetionet::Gr>G::Gene:Gene	0.02352662943303585
GNBR::Rg::Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.02348937653005123
GNBR::V+::Gene:Gene	Hetionet::CrC::Compound:Compound	0.023350127041339874
GNBR::B::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.023324083536863327
GNBR::Y::Gene:Disease	STRING::OTHER::Gene:Gene	0.023299427703022957
Hetionet::GiG::Gene:Gene	Hetionet::CrC::Compound:Compound	0.02323274500668049
Hetionet::DlA::Disease:Anatomy	STRING::ACTIVATION::Gene:Gene	0.023228008300065994
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.02321489341557026
Hetionet::CbG::Compound:Gene	STRING::OTHER::Gene:Gene	0.02315804921090603
bioarx::DrugHumGen:Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.023131385445594788
Hetionet::AeG::Anatomy:Gene	STRING::INHIBITION::Gene:Gene	0.023102374747395515
GNBR::E+::Gene:Gene	Hetionet::GiG::Gene:Gene	0.023073509335517883
GNBR::V+::Gene:Gene	GNBR::I::Gene:Gene	0.023027420043945312
DGIDB::BINDER::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.02299928292632103
GNBR::V+::Gene:Gene	GNBR::in_tax::Gene:Tax	0.022984735667705536
GNBR::Mp::Compound:Disease	GNBR::Q::Gene:Gene	0.02298399806022644
DGIDB::AGONIST::Gene:Compound	STRING::PTMOD::Gene:Gene	0.022973261773586273
Hetionet::AdG::Anatomy:Gene	STRING::REACTION::Gene:Gene	0.022906232625246048
Hetionet::CuG::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.022850334644317627
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.02284657396376133
INTACT::PHYSICAL ASSOCIATION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.022814763709902763
DGIDB::OTHER::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.022811945527791977
bioarx::HumGenHumGen:Gene:Gene	GNBR::C::Compound:Disease	0.022797249257564545
GNBR::E+::Compound:Gene	STRING::BINDING::Gene:Gene	0.02274630032479763
DGIDB::ANTIBODY::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.022665468975901604
bioarx::HumGenHumGen:Gene:Gene	GNBR::B::Gene:Gene	0.022655516862869263
DGIDB::MODULATOR::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.022601567208766937
GNBR::N::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.022580105811357498
GNBR::Ud::Gene:Disease	GNBR::Rg::Gene:Gene	0.02255058102309704
GNBR::T::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.022484805434942245
GNBR::I::Gene:Gene	Hetionet::CuG::Compound:Gene	0.022465813905000687
GNBR::I::Gene:Gene	STRING::OTHER::Gene:Gene	0.022429632022976875
GNBR::E+::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.02240808680653572
DRUGBANK::enzyme::Compound:Gene	GNBR::V+::Gene:Gene	0.02240699529647827
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::V+::Gene:Gene	0.022287042811512947
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.022248920053243637
GNBR::T::Compound:Disease	GNBR::I::Gene:Gene	0.022239886224269867
GNBR::B::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.02203848958015442
GNBR::L::Gene:Disease	GNBR::Rg::Gene:Gene	0.021982494741678238
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.021977616474032402
STRING::REACTION::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.021958433091640472
DGIDB::ACTIVATOR::Gene:Compound	GNBR::H::Gene:Gene	0.02195821702480316
GNBR::E+::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.021929560229182243
bioarx::DrugHumGen:Compound:Gene	GNBR::V+::Gene:Gene	0.021926304325461388
DGIDB::ANTAGONIST::Gene:Compound	STRING::REACTION::Gene:Gene	0.021902291104197502
Hetionet::GpMF::Gene:Molecular Function	Hetionet::CcSE::Compound:Side Effect	0.0218987837433815
GNBR::K::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.021892476826906204
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CrC::Compound:Compound	0.02180500701069832
Hetionet::AdG::Anatomy:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.021731562912464142
GNBR::Pa::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.021725643426179886
DGIDB::ANTIBODY::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.02172030135989189
Hetionet::GpBP::Gene:Biological Process	Hetionet::CpD::Compound:Disease	0.02170417085289955
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::GiG::Gene:Gene	0.021631967276334763
GNBR::Sa::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.021527472883462906
DGIDB::MODULATOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.021507607772946358
Hetionet::CbG::Compound:Gene	Hetionet::GcG::Gene:Gene	0.021404363214969635
Hetionet::DdG::Disease:Gene	Hetionet::GcG::Gene:Gene	0.021380901336669922
GNBR::G::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.021255306899547577
Hetionet::GpBP::Gene:Biological Process	INTACT::DIRECT INTERACTION::Gene:Gene	0.02122568152844906
Hetionet::DdG::Disease:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.021178876981139183
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.021174196153879166
GNBR::Rg::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.021051760762929916
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.021001331508159637
GNBR::B::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.02097916416823864
GNBR::E+::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.02096293680369854
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::ASSOCIATION::Compound:Gene	0.020860208198428154
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.020855598151683807
GNBR::J::Gene:Disease	GNBR::W::Gene:Gene	0.020835792645812035
Hetionet::CuG::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.020795732736587524
GNBR::E+::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.020760923624038696
Hetionet::DuG::Disease:Gene	STRING::EXPRESSION::Gene:Gene	0.020749397575855255
bioarx::VirGenHumGen:Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.020669903606176376
GNBR::Y::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.02063184231519699
INTACT::DIRECT INTERACTION::Compound:Gene	STRING::BINDING::Gene:Gene	0.02055196277797222
GNBR::B::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.020505525171756744
Hetionet::DpS::Disease:Symptom	Hetionet::GpMF::Gene:Molecular Function	0.020489027723670006
bioarx::DrugHumGen:Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.02040783315896988
GNBR::E+::Compound:Gene	GNBR::W::Gene:Gene	0.02036740817129612
GNBR::J::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.02031778171658516
DGIDB::BINDER::Gene:Compound	STRING::OTHER::Gene:Gene	0.020311295986175537
DRUGBANK::enzyme::Compound:Gene	GNBR::Rg::Gene:Gene	0.0202675499022007
Hetionet::CuG::Compound:Gene	Hetionet::GcG::Gene:Gene	0.020257489755749702
Hetionet::AeG::Anatomy:Gene	STRING::BINDING::Gene:Gene	0.02023031935095787
INTACT::ASSOCIATION::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.02020305022597313
GNBR::Q::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.02016403339803219
GNBR::V+::Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.020163899287581444
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.020141582936048508
GNBR::B::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.020068736746907234
Hetionet::CdG::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.020066501572728157
DRUGBANK::target::Compound:Gene	STRING::OTHER::Gene:Gene	0.02003100886940956
DGIDB::BLOCKER::Gene:Compound	Hetionet::GiG::Gene:Gene	0.020017744973301888
GNBR::Mp::Compound:Disease	STRING::OTHER::Gene:Gene	0.020016958937048912
GNBR::B::Gene:Gene	Hetionet::GcG::Gene:Gene	0.019991198554635048
DRUGBANK::x-atc::Compound:Atc	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01990947686135769
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	STRING::OTHER::Gene:Gene	0.019876524806022644
GNBR::G::Gene:Disease	GNBR::E::Gene:Gene	0.019868988543748856
GNBR::G::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.019847355782985687
GNBR::B::Gene:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.019732482731342316
DGIDB::OTHER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.019692955538630486
Hetionet::CrC::Compound:Compound	Hetionet::DrD::Disease:Disease	0.019663184881210327
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DrD::Disease:Disease	0.019635524600744247
bioarx::Coronavirus_ass_host_gene::Disease:Gene	STRING::PTMOD::Gene:Gene	0.01954830437898636
DRUGBANK::x-atc::Compound:Atc	INTACT::COLOCALIZATION::Gene:Gene	0.019544577226042747
GNBR::Y::Gene:Disease	GNBR::Rg::Gene:Gene	0.01954207941889763
GNBR::J::Gene:Disease	STRING::OTHER::Gene:Gene	0.019538668915629387
DRUGBANK::carrier::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0195167139172554
GNBR::N::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.019511893391609192
GNBR::Z::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01949666067957878
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::I::Gene:Gene	0.01941657066345215
Hetionet::DpS::Disease:Symptom	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.01934485137462616
GNBR::Pr::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01934121362864971
GNBR::D::Gene:Disease	Hetionet::GcG::Gene:Gene	0.019314667209982872
DRUGBANK::x-atc::Compound:Atc	STRING::CATALYSIS::Gene:Gene	0.01928633265197277
DRUGBANK::enzyme::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01925807259976864
DGIDB::AGONIST::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.01921805366873741
GNBR::Ud::Gene:Disease	GNBR::I::Gene:Gene	0.01919606141746044
GNBR::C::Compound:Disease	STRING::OTHER::Gene:Gene	0.019168652594089508
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.019135838374495506
GNBR::V+::Gene:Gene	STRING::OTHER::Gene:Gene	0.01907838135957718
GNBR::A-::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.019049279391765594
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::REACTION::Gene:Gene	0.01895899511873722
GNBR::G::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01882364973425865
GNBR::O::Compound:Gene	GNBR::Q::Gene:Gene	0.018800657242536545
DRUGBANK::carrier::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.01875731162726879
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Mp::Compound:Disease	0.01872890256345272
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::x-atc::Compound:Atc	0.018719937652349472
GNBR::C::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.01864786259829998
GNBR::H::Gene:Gene	Hetionet::DpS::Disease:Symptom	0.01861065998673439
GNBR::D::Gene:Disease	GNBR::Rg::Gene:Gene	0.018593531101942062
INTACT::ASSOCIATION::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.018592430278658867
Hetionet::GpMF::Gene:Molecular Function	STRING::EXPRESSION::Gene:Gene	0.018572576344013214
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.01856362819671631
INTACT::ASSOCIATION::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.018545735627412796
GNBR::J::Compound:Disease	STRING::OTHER::Gene:Gene	0.018421899527311325
GNBR::Pr::Compound:Disease	GNBR::E+::Gene:Gene	0.018421461805701256
GNBR::J::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.018392568454146385
GNBR::E+::Gene:Gene	STRING::BINDING::Gene:Gene	0.018378805369138718
GNBR::Y::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.018347155302762985
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.018346913158893585
GNBR::V+::Gene:Gene	STRING::REACTION::Gene:Gene	0.018344853073358536
GNBR::E::Compound:Gene	STRING::BINDING::Gene:Gene	0.018292535096406937
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01828085444867611
GNBR::Q::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.018251102417707443
GNBR::L::Gene:Disease	GNBR::E+::Gene:Gene	0.01819676160812378
DRUGBANK::target::Compound:Gene	Hetionet::GcG::Gene:Gene	0.01814424991607666
GNBR::C::Compound:Disease	Hetionet::CrC::Compound:Compound	0.018087392672896385
GNBR::L::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.018059590831398964
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.01802106946706772
GNBR::N::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01789262518286705
Hetionet::AeG::Anatomy:Gene	STRING::REACTION::Gene:Gene	0.017841411754488945
GNBR::B::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.017757516354322433
GNBR::Rg::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.017582222819328308
GNBR::J::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.017568212002515793
DGIDB::BINDER::Gene:Compound	STRING::BINDING::Gene:Gene	0.017537390813231468
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CrC::Compound:Compound	0.017501486465334892
INTACT::ASSOCIATION::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.017498688772320747
GNBR::Pa::Compound:Disease	GNBR::Q::Gene:Gene	0.017481058835983276
GNBR::E+::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.01748005859553814
GNBR::Sa::Compound:Disease	GNBR::Q::Gene:Gene	0.01744692027568817
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.017405916005373
GNBR::A+::Compound:Gene	STRING::OTHER::Gene:Gene	0.017385728657245636
GNBR::I::Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.017349734902381897
DGIDB::ANTIBODY::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.017344050109386444
GNBR::L::Gene:Disease	STRING::OTHER::Gene:Gene	0.01728062704205513
GNBR::Ud::Gene:Disease	GNBR::E::Gene:Gene	0.017231445759534836
Hetionet::DuG::Disease:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.017204327508807182
GNBR::A-::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.017164425924420357
GNBR::J::Compound:Disease	STRING::REACTION::Gene:Gene	0.017133822664618492
GNBR::G::Gene:Disease	STRING::OTHER::Gene:Gene	0.017132960259914398
GNBR::Sa::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.017116788774728775
GNBR::O::Compound:Gene	Hetionet::GiG::Gene:Gene	0.017078757286071777
DGIDB::MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.01702839322388172
INTACT::ASSOCIATION::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.016992077231407166
GNBR::A+::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.01698628067970276
GNBR::Y::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.01696857064962387
Hetionet::GcG::Gene:Gene	Hetionet::CdG::Compound:Gene	0.01695633865892887
GNBR::U::Gene:Disease	GNBR::H::Gene:Gene	0.016884423792362213
DRUGBANK::treats::Compound:Disease	Hetionet::GiG::Gene:Gene	0.01685403659939766
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.016851961612701416
GNBR::Z::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0168006531894207
GNBR::O::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016800377517938614
DRUGBANK::target::Compound:Gene	GNBR::V+::Gene:Gene	0.01680021919310093
DRUGBANK::x-atc::Compound:Atc	INTACT::DIRECT INTERACTION::Gene:Gene	0.016733061522245407
GNBR::H::Gene:Gene	Hetionet::GpCC::Gene:Cellular Component	0.016692182049155235
GNBR::E-::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01664705201983452
Hetionet::AuG::Anatomy:Gene	STRING::PTMOD::Gene:Gene	0.01661127805709839
DGIDB::INHIBITOR::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.01656157150864601
GNBR::A+::Compound:Gene	GNBR::V+::Gene:Gene	0.01654314249753952
GNBR::Md::Gene:Disease	GNBR::I::Gene:Gene	0.016534065827727318
GNBR::Sa::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0165279358625412
DRUGBANK::target::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.016453733667731285
GNBR::T::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.01642639935016632
GNBR::Pr::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.01638108491897583
DGIDB::ANTAGONIST::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.016378367319703102
DGIDB::BLOCKER::Gene:Compound	STRING::OTHER::Gene:Gene	0.016374995931982994
DGIDB::ACTIVATOR::Gene:Compound	STRING::REACTION::Gene:Gene	0.01636769250035286
DGIDB::BINDER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.016365645453333855
GNBR::E+::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.016290411353111267
GNBR::A+::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.016272712498903275
GNBR::Rg::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.016233861446380615
bioarx::HumGenHumGen:Gene:Gene	GNBR::V+::Gene:Gene	0.01610446907579899
Hetionet::DpS::Disease:Symptom	Hetionet::CcSE::Compound:Side Effect	0.0160978976637125
GNBR::Pr::Compound:Disease	Hetionet::GiG::Gene:Gene	0.01603114977478981
DRUGBANK::enzyme::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.01587652415037155
GNBR::A+::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.015847614035010338
bioarx::Covid2_acc_host_gene::Disease:Gene	STRING::ACTIVATION::Gene:Gene	0.015833314508199692
DRUGBANK::target::Compound:Gene	STRING::BINDING::Gene:Gene	0.015819747000932693
bioarx::VirGenHumGen:Gene:Gene	STRING::PTMOD::Gene:Gene	0.015813641250133514
DRUGBANK::carrier::Compound:Gene	STRING::BINDING::Gene:Gene	0.01576271280646324
GNBR::Mp::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.01575794257223606
GNBR::T::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.01566866785287857
GNBR::J::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.015655649825930595
GNBR::Mp::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.015625113621354103
Hetionet::GcG::Gene:Gene	INTACT::ASSOCIATION::Gene:Gene	0.015601066872477531
Hetionet::AuG::Anatomy:Gene	STRING::REACTION::Gene:Gene	0.015588520094752312
GNBR::B::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.015587606467306614
INTACT::ASSOCIATION::Gene:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.015470355749130249
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.015433331951498985
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GcG::Gene:Gene	0.015346605330705643
GNBR::Md::Gene:Disease	GNBR::E+::Gene:Gene	0.015343575738370419
GNBR::Ud::Gene:Disease	STRING::OTHER::Gene:Gene	0.015326258726418018
GNBR::L::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.015319542959332466
GNBR::E+::Gene:Gene	Hetionet::DaG::Disease:Gene	0.015313668176531792
GNBR::H::Gene:Gene	STRING::REACTION::Gene:Gene	0.015291161835193634
GNBR::E::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.015286894515156746
GNBR::Sa::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.01526772789657116
GNBR::Rg::Gene:Gene	Hetionet::DaG::Disease:Gene	0.015264949761331081
GNBR::Pr::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.015204541385173798
Hetionet::GpBP::Gene:Biological Process	Hetionet::CtD::Compound:Disease	0.015173224732279778
GNBR::E-::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.015106888487935066
GNBR::E-::Compound:Gene	STRING::REACTION::Gene:Gene	0.015070553869009018
GNBR::Mp::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.015020646154880524
GNBR::E-::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.015019763261079788
GNBR::Rg::Gene:Gene	Hetionet::CdG::Compound:Gene	0.015000530518591404
GNBR::L::Gene:Disease	GNBR::I::Gene:Gene	0.014957001432776451
GNBR::E+::Compound:Gene	GNBR::E+::Gene:Gene	0.014923125505447388
GNBR::T::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.014733633026480675
GNBR::Q::Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.014714481309056282
GNBR::Te::Gene:Disease	GNBR::W::Gene:Gene	0.0147011773660779
DRUGBANK::treats::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.014699863269925117
GNBR::A-::Compound:Gene	Hetionet::DrD::Disease:Disease	0.01467798464000225
Hetionet::CuG::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.014651660807430744
GNBR::D::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01456874143332243
GNBR::E+::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.01451140083372593
Hetionet::CbG::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.014489046297967434
GNBR::Sa::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.014436125755310059
DGIDB::MODULATOR::Gene:Compound	GNBR::I::Gene:Gene	0.01440519466996193
GNBR::A+::Compound:Gene	STRING::REACTION::Gene:Gene	0.014398569241166115
Hetionet::Gr>G::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.014255151152610779
Hetionet::AuG::Anatomy:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.014240682125091553
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.014186015352606773
Hetionet::DaG::Disease:Gene	STRING::EXPRESSION::Gene:Gene	0.014120581559836864
Hetionet::DlA::Disease:Anatomy	Hetionet::PCiC::Pharmacologic Class:Compound	0.01409308984875679
bioarx::DrugVirGen:Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.014015039429068565
GNBR::Mp::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.01396878995001316
Hetionet::CdG::Compound:Gene	STRING::BINDING::Gene:Gene	0.013958525843918324
GNBR::E+::Gene:Gene	Hetionet::Gr>G::Gene:Gene	0.01393529586493969
DGIDB::PARTIAL AGONIST::Gene:Compound	STRING::REACTION::Gene:Gene	0.01393059641122818
DRUGBANK::treats::Compound:Disease	GNBR::I::Gene:Gene	0.013868085108697414
bioarx::HumGenHumGen:Gene:Gene	Hetionet::Gr>G::Gene:Gene	0.013780450448393822
GNBR::Pr::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.013722557574510574
INTACT::DIRECT INTERACTION::Gene:Gene	STRING::REACTION::Gene:Gene	0.013711506500840187
Hetionet::GiG::Gene:Gene	INTACT::ASSOCIATION::Gene:Gene	0.01367846131324768
GNBR::X::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.013652169145643711
DRUGBANK::target::Compound:Gene	Hetionet::CrC::Compound:Compound	0.013476671651005745
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::BINDING::Gene:Gene	0.013422620482742786
GNBR::Z::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.013409564271569252
GNBR::C::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.013382181525230408
GNBR::D::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.01328106876462698
GNBR::B::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.013211991637945175
GNBR::B::Compound:Gene	Hetionet::GcG::Gene:Gene	0.013184497132897377
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.013050979003310204
Hetionet::GiG::Gene:Gene	Hetionet::CtD::Compound:Disease	0.013050651177763939
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.013014639727771282
GNBR::K::Compound:Gene	GNBR::E+::Gene:Gene	0.012991526164114475
